property_id,listing_id,mls,mls_id,status,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_mls_set,agent_nrds_id,broker_id,office_id,office_mls_set,nearby_schools
2383431782,2972330878,SEWA,2291646,PENDING,SINGLE_FAMILY,5 Bayview Ln,5 Bayview Ln,,Hoquiam,WA,98550,3,2,,1687,2001,21,99000,2024-09-19,169000,2002-01-15,279101,398000,FALSE,21344,59,Grays Harbor,53027,1,0,2,2175649,Kristi Norberg,A-SEWA-100098,,3093571,92023,O-SEWA-9206,North Beach School District
1723218714,2972175483,SEWA,2280260,FOR_SALE,SINGLE_FAMILY,2311 Aberdeen Ave,2311 Aberdeen Ave,,Hoquiam,WA,98550,3,1,,1601,1925,24,230000,2024-09-16,50560,2015-06-05,213570,283000,FALSE,9750,144,Grays Harbor,53027,2,0,2,,Cathy Hinds,A-SEWA-44947,,,,O-SEWA-3280,Hoquiam School District
1521468422,2972833811,SEWA,2295458,FOR_SALE,SINGLE_FAMILY,312 K St,312 K St,,Hoquiam,WA,98550,3,1,1,1600,1902,14,265000,2024-09-26,240000,2021-09-15,180993,265372,FALSE,5271,166,Grays Harbor,53027,2,0,2,100009043,Jessie Early,A-SEWA-144016,,3313089,4065288,O-SEWA-5939,Hoquiam School District
1994546264,2972591556,SEWA,2294255,FOR_SALE,MULTI_FAMILY,2425 Bay Ave,2425 Bay Ave,,Hoquiam,WA,98550,,,,10800,1978,16,1199000,2024-09-24,500000,2019-07-30,341358,,FALSE,12632,111,Grays Harbor,53027,,0,,,Micheal Durham,A-SEWA-115085,,,1470563,O-SEWA-5243,Hoquiam School District
1820067121,2972588874,SEWA,2294230,PENDING,SINGLE_FAMILY,511 28th St,511 28th St,,Hoquiam,WA,98550,3,1,,892,1925,16,129900,2024-09-24,89000,2007-05-25,104891,212000,FALSE,7740,146,Grays Harbor,53027,1,0,,1164265,HARLEY GRENINGER,A-SEWA-10818,,1569733,177758,O-SEWA-9907,Hoquiam School District
1831379184,2972821624,SEWA,2294264,FOR_SALE,SINGLE_FAMILY,441 Eklund Ave,441 Eklund Ave,,Hoquiam,WA,98550,3,2,,1240,1901,14,259000,2024-09-26,32000,2007-01-30,149854,255371,FALSE,5227,209,Grays Harbor,53027,2,0,,4444616,Chris Pierog,A-SEWA-120985,,4443460,4440593,O-SEWA-5984,Hoquiam School District
2063092853,2972759604,SEWA,2295135,FOR_SALE,LAND,3190 E Hoquiam Rd,3190 E Hoquiam Rd,,Hoquiam,WA,98550,,,,,,15,450000,2024-09-25,,,196531,439324,FALSE,699138,,Grays Harbor,53027,,0,,4431852,ANASTASIA OSORIO,A-SEWA-133830,,3420231,3420228,O-SEWA-5769,Wishkah Valley School District
9595594547,2972609768,SEWA,2294574,FOR_SALE,LAND,37 Blacktail Ridge Ln Lot 13,37 Blacktail Ridge Ln,Lot 13,Hoquiam,WA,98550,,,,,,15,172250,2024-09-25,115000,2021-02-26,108375,,FALSE,94525,,Grays Harbor,53027,,0,,1996147,Lauren Hardman,A-SEWA-91343,,,,O-SEWA-3058,Elma School District
1836000161,2972824601,SEWA,2295334,FOR_SALE,SINGLE_FAMILY,220 Chenault Ave,220 Chenault Ave,,Hoquiam,WA,98550,3,1,,1083,1905,14,165000,2024-09-26,,,154697,173141,FALSE,5245,152,Grays Harbor,53027,2,0,2,4769947,Desiree Lindgren,A-SEWA-139724,,4356828,1964680,O-SEWA-2901,Hoquiam School District
9380896697,2972404324,SEWA,2293414,FOR_SALE,MOBILE,1900 Broadway Ave Trlr 8,1900 Broadway Ave,Trlr 8,Hoquiam,WA,98550,3,2,,864,1986,20,23500,2024-09-20,,,15441,227000,FALSE,,27,Grays Harbor,53027,1,0,,1152897,Nancy Taylor,A-SEWA-10743,862500030,4908355,1463087,O-SEWA-4079,Hoquiam School District
2272756824,2972815976,SEWA,2294848,FOR_SALE,SINGLE_FAMILY,409 Broadway Ave,409 Broadway Ave,,Hoquiam,WA,98550,4,2,1,3728,1925,14,599000,2024-09-26,,,439024,593690,FALSE,31799,161,Grays Harbor,53027,2,0,2,1106244,Joy Beard,A-SEWA-27719,862500454,4356828,1964680,O-SEWA-2901,Hoquiam School District
9776623536,2972409550,SEWA,2293602,FOR_SALE,SINGLE_FAMILY,3155 Sanderling Dr,3155 Sanderling Dr,,Hoquiam,WA,98550,3,2,,1499,2024,19,469500,2024-09-21,,,,,TRUE,7145,313,Grays Harbor,53027,1,10,2,4769947,Desiree Lindgren,A-SEWA-139724,,4356828,1964680,O-SEWA-2901,Hoquiam School District
property_id,listing_id,mls,mls_id,status,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_mls_set,agent_nrds_id,broker_id,office_id,office_mls_set,nearby_schools
1116355129,2973365627,SEWA,2299071,FOR_SALE,SINGLE_FAMILY,215 Elizabeth Ave NE,215 Elizabeth Ave,,Ilwaco,WA,98624,2,,,1144,1890,3,375000,2024-10-07,,,214600,310000,FALSE,5000,328,Pacific,53049,2,0,,100417483,Heather Soule,A-SEWA-148366,861501331,3361834,100401888,O-SEWA-4139,Ocean Beach School District
property_id,listing_id,mls,mls_id,status,style,full_street_line,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,assessed_value,estimated_value,new_construction,lot_sqft,price_per_sqft,county,fips_code,stories,hoa_fee,parking_garage,agent_id,agent_name,agent_mls_set,agent_nrds_id,broker_id,office_id,office_mls_set,nearby_schools
1122650934,2973488314,SEWA,2296969,FOR_SALE,SINGLE_FAMILY,2276 NW Stoney Creek Dr,2276 NW Stoney Creek Dr,,Issaquah,WA,98027,3,2,,1850,2012,0,1388000,2024-10-10,810000,2017-01-27,1398000,1424000,FALSE,1850,750,King,53033,2,150,2,1934879,Yunqing Liu,A-SEWA-97228,,3997389,3997390,O-SEWA-2821,Issaquah School District
1340937339,2973460328,SEWA,2300033,FOR_SALE,SINGLE_FAMILY,9908 Upper Preston Rd SE,9908 Upper Preston Rd,,Preston,WA,98027,3,1,,2450,1943,1,1295000,2024-10-09,418500,2005-04-25,1082000,1233119,FALSE,359370,529,King,53033,2,0,3,100483024,David Mercer,A-SEWA-149289,,4173433,4173434,O-SEWA-7205,Issaquah School District
1090395075,2973497296,SEWA,2300467,FOR_SALE,TOWNHOMES,2071 NW Boulder Dr,2071 NW Boulder Dr,,Issaquah,WA,98027,2,2,1,1090,2005,0,735000,2024-10-10,493000,2020-01-03,733000,770193,FALSE,868,674,King,53033,2,256,2,2785048,Gordon Ronstadt,A-SEWA-54905,,,,O-SEWA-3136,Issaquah School District
1414998859,2973468086,SEWA,2290974,FOR_SALE,CONDOS,18501 SE Newport Way Unit J340,18501 SE Newport Way,Unit J340,Issaquah,WA,98027,2,2,,1112,1997,0,444950,2024-10-10,210490,2005-03-22,492000,588000,FALSE,,400,King,53033,1,652,,3728300,Amy Manzanares,A-SEWA-100860,,3071747,3071748,O-SEWA-4677,Issaquah School District
2306897686,2973495226,SEWA,2299486,FOR_SALE,SINGLE_FAMILY,18925 276th Ave SE,18925 276th Ave,,Issaquah,WA,98027,3,1,,1073,1920,0,674999,2024-10-10,152000,2001-09-28,298000,446227,FALSE,14196,629,King,53033,1,0,,4432080,Renee Bornfreund,A-SEWA-123997,,3313089,3313090,O-SEWA-4484,Issaquah School District
1122199126,2973503340,SEWA,2297651,FOR_SALE,CONDOS,22535 SE Highland Cir Apt 106,22535 SE Highland Cir,Apt 106,Issaquah,WA,98029,2,,,1474,1999,0,585000,2024-10-10,344000,2015-12-17,468000,665000,FALSE,,397,King,53033,1,1251,,2329422,KIMBERLY STITES,A-SEWA-12658,,,1420090,O-SEWA-5026,Issaquah School District
1199168491,2973500358,SEWA,2299453,FOR_SALE,CONDOS,2012A NE Katsura St,2012A NE Katsura St,,Issaquah,WA,98029,1,1,,661,2004,0,470000,2024-10-10,420000,2021-05-05,440000,545000,FALSE,,711,King,53033,1,353,1,3451631,Dylan Wolf,A-SEWA-119301,,,100255608,O-SEWA-7873,Issaquah School District
2592493015,2973318236,SEWA,2296187,FOR_SALE,CONDOS,4109 224th Ln SE Apt 110,4109 224th Ln,Apt 110,Issaquah,WA,98029,1,,,832,1994,5,365000,2024-10-05,195000,2016-06-30,283000,392000,FALSE,,439,King,53033,1,714,,2329422,KIMBERLY STITES,A-SEWA-12658,,,1420090,O-SEWA-5026,Issaquah School District
2149236824,2973232610,SEWA,2289721,FOR_SALE,LAND,24000 SE Black Nugget Rd,24000 SE Black Nugget Rd,,Issaquah,WA,98029,,,,,,6,398750,2024-10-04,,,,1041000,FALSE,101586,,King,53033,,0,,3224214,Nicholas Vilvandre',A-SEWA-87837,,4045063,2212659,O-SEWA-2558,Issaquah School District
2441636995,2973495692,SEWA,2300300,FOR_SALE,CONDOS,250 NW Dogwood St Apt B103,250 NW Dogwood St,Apt B103,Issaquah,WA,98027,1,,,696,1992,0,350000,2024-10-10,212000,2017-10-27,313000,432000,FALSE,,503,King,53033,1,369,,1117098,Tina Terada - NW Realty Connection,A-SEWA-64713,869048908,,1585858,O-SEWA-6391,Issaquah School District
2230180592,2972891831,SEWA,2296242,FOR_SALE,SINGLE_FAMILY,18524 SE 60th St,18524 SE 60th St,,Issaquah,WA,98027,4,2,,5010,1978,12,2350000,2024-09-28,965100,2014-10-20,1905000,2376000,FALSE,49223,469,King,53033,2,0,3,4429982,Shahrzad Barouti,A-SEWA-116353,,1829033,1829036,O-SEWA-5353,Issaquah School District
2430991621,2972886986,SEWA,2295578,FOR_SALE,CONDOS,22473 SE 42nd Ter Unit 2203,22473 SE 42nd Ter,Unit 2203,Issaquah,WA,98029,2,2,,1394,1987,13,598000,2024-09-27,400000,2017-12-29,460000,634000,FALSE,,429,King,53033,1,1087,1,1325938,Nicole Barclay,A-SEWA-33557,869016709,,1585858,O-SEWA-6391,Issaquah School District
1858985298,2972893275,SEWA,2296306,FOR_SALE,TOWNHOMES,1044 NE Ingram St Unit 1205,1044 NE Ingram St,Unit 1205,Issaquah,WA,98029,2,2,1,1346,2007,12,889600,2024-09-28,415000,2015-07-31,698000,888152,FALSE,,661,King,53033,2,457,2,,Shawn Xing Brown,A-SEWA-62648,,,,O-SEWA-5049,Issaquah School District
2600368082,2972955668,STNY,11348318,PENDING,LAND,435 SW Mount Baker Dr,435 SW Mount Baker Dr,,Issaquah,WA,98027,,,,,,10,328000,2024-09-30,58500,2016-05-26,207000,371000,FALSE,23087,,King,53033,,,,,Ernest Peralta,A-STNY-191798,,,,O-STNY-21948,Issaquah School District
1884587000,2972880292,SEWA,2292580,FOR_SALE,CONDOS,1880 25th Ave NE Apt 213,1880 25th Ave,Apt 213,Issaquah,WA,98029,1,1,,629,2007,13,284621,2024-09-27,114500,2012-10-15,129500,390000,FALSE,,452,King,53033,3,402,,,Jonah J Eastern,A-SEWA-134694,,,,O-SEWA-6018,Issaquah School District
1855146906,2972872820,SEWA,2295989,FOR_SALE,TOWNHOMES,2129 NW Talus Dr,2129 NW Talus Dr,,Issaquah,WA,98027,3,1,1,1925,2013,13,925000,2024-09-27,652500,2019-04-05,829000,924657,FALSE,1354,481,King,53033,2,230,2,2872126,Tronson Homes Team,A-SEWA-100495,,3976941,3976934,O-SEWA-6381,Issaquah School District
2443888176,2972874595,SEWA,2293942,FOR_SALE,SINGLE_FAMILY,25812 SE Tiger Mountain Rd,25812 SE Tiger Mountain Rd,,Issaquah,WA,98027,3,1,,2054,1957,13,1400000,2024-09-27,49000,1977-09-08,936000,1293819,FALSE,121532,682,King,53033,1,0,3,100202438,Tyler Metzger,A-SEWA-145919,,3313089,3313090,O-SEWA-4484,Issaquah School District
1836012053,2972918577,SEWA,2296413,FOR_SALE,SINGLE_FAMILY,721 Lingering Pine Dr NW,721 Lingering Pine Dr,,Issaquah,WA,98027,4,3,1,4420,2006,12,1850000,2024-09-28,612299,2012-11-30,1740000,1916894,FALSE,6330,419,King,53033,3,111,3,2872126,Tronson Homes Team,A-SEWA-100495,,3976941,3976934,O-SEWA-6381,Issaquah School District
2857574865,2972877276,SEWA,2296084,PENDING,CONDOS,210 MT Park Blvd SW Apt F102,210 MT Park Blvd,Apt F102,Issaquah,WA,98027,3,1,,1262,1983,13,500000,2024-09-27,240000,2006-03-29,436000,544000,FALSE,,396,King,53033,1,633,,2802278,Tyler Staples,A-SEWA-87554,869055906,3658377,2115252,O-SEWA-5245,Issaquah School District
2941134984,2972847511,SEWA,2291613,PENDING,MULTI_FAMILY,290 SE Bush St,290 SE Bush St,,Issaquah,WA,98027,,,,2370,1900,13,1300000,2024-09-27,320000,2012-07-26,1061000,1067000,FALSE,6000,549,King,53033,,0,,2029220,Martin Ho,A-SEWA-102487,,3185939,28228,O-SEWA-5301,Issaquah School District
2891283057,2972867574,SEWA,2295209,PENDING,CONDOS,1000 Cabin Creek Ln SW Apt C301,1000 Cabin Creek Ln,Apt C301,Issaquah,WA,98027,1,1,,845,2000,13,425000,2024-09-27,278000,2007-08-16,417000,542000,FALSE,,503,King,53033,1,490,1,1183279,Kathleen Davi,A-SEWA-34121,869039839,969341,797210,O-SEWA-5017,Issaquah School District
1937863206,2972841139,SEWA,2295825,PENDING,SINGLE_FAMILY,17302 270th Ave SE,17302 270th Ave,,Issaquah,WA,98027,3,1,1,2280,1988,13,899950,2024-09-27,425000,2003-08-20,1014000,1122000,FALSE,111413,395,King,53033,2,50,7,1896338,Renee DiBello,A-SEWA-37230,,3828626,2026044,O-SEWA-4604,Issaquah School District
2526669469,2972839070,SEWA,2294213,PENDING,SINGLE_FAMILY,455 1st Ave NW,455 1st Ave,,Issaquah,WA,98027,2,1,1,1720,1902,13,825000,2024-09-27,252000,2003-12-30,734000,833098,FALSE,5157,480,King,53033,1,0,,1738424,Debra McLain,A-SEWA-87823,,,11091,O-SEWA-6043,Issaquah School District
2033814600,2972837510,SEWA,2295827,PENDING,LAND,13233 Issaquah Hobart Rd SE,13233 Issaquah Hobart Rd,,Issaquah,WA,98027,,,,,,14,499000,2024-09-26,,,385000,494000,FALSE,55321,,King,53033,,0,,4210339,Lisa Johnston,A-SEWA-109902,,1700479,3202602,O-SEWA-5496,Issaquah School District
2414818203,2972838418,SEWA,2295375,FOR_SALE,CONDOS,22489 SE Highland Ter Unit 1382,22489 SE Highland Ter,Unit 1382,Issaquah,WA,98029,2,1,,1089,1995,13,479950,2024-09-27,270000,2020-01-15,339000,475300,FALSE,,441,King,53033,1,798,1,3002761,Chris Bierrum,A-SEWA-68337,869050127,1751898,4043806,O-SEWA-5715,Issaquah School District
2033814600,2972837187,SEWA,2295374,PENDING,MOBILE,13233 Issaquah Hobart Rd SE,13233 Issaquah Hobart Rd,,Issaquah,WA,98027,2,1,,850,1976,14,499000,2024-09-26,,,385000,494000,FALSE,55321,587,King,53033,1,0,1,4210339,Lisa Johnston,A-SEWA-109902,,1700479,3202602,O-SEWA-5496,Issaquah School District
1855146906,2972837058,SEWA,2293301,FOR_SALE,TOWNHOMES,2129 NW Talus Dr,2129 NW Talus Dr,,Issaquah,WA,98027,3,1,1,1925,2013,14,925000,2024-09-26,652500,2019-04-05,829000,924657,FALSE,,481,King,53033,2,230,2,2872126,Tronson Homes Team,A-SEWA-100495,,3976941,3976934,O-SEWA-6381,Issaquah School District
1859730617,2972833643,SEWA,2295464,PENDING,TOWNHOMES,1797 11th Ln NE Unit 1231,1797 11th Ln,Unit 1231,Issaquah,WA,98029,3,2,1,1710,2008,14,1050000,2024-09-26,307500,2012-05-18,842000,927000,FALSE,,614,King,53033,2,451,2,963276,MICHAEL KO,A-SEWA-83105,869026898,2993995,91988,O-SEWA-5080,Issaquah School District
2270563728,2972825619,SEWA,2290844,PENDING,SINGLE_FAMILY,2493 NE Laurel Crest Ln,2493 NE Laurel Crest Ln,,Issaquah,WA,98029,3,2,1,1687,2005,14,1325000,2024-09-26,339300,2005-08-16,1221000,1324784,FALSE,3600,785,King,53033,2,84,2,1305423,Matthew Jensen,A-SEWA-49132,,,3358756,O-SEWA-5734,Issaquah School District
9311004249,2972815982,SEWA,2285212,PENDING,SINGLE_FAMILY,405 Datewood Ct NW,405 Datewood Ct,,Issaquah,WA,98027,4,2,1,3080,1994,14,1850000,2024-09-26,329990,1994-08-15,1600000,1823671,FALSE,13234,601,King,53033,2,17,3,1206627,Dennis Pearce,A-SEWA-48517,,,3002736,O-SEWA-317,Issaquah School District
2701073957,2972824622,SEWA,2294417,PENDING,SINGLE_FAMILY,3495 NE Harrison St,3495 NE Harrison St,,Issaquah,WA,98029,4,2,1,3461,2016,14,3133000,2024-09-26,307000,2013-06-06,2941000,3265000,FALSE,15616,905,King,53033,2,84,3,4321657,Lynn Crane,A-SEWA-102878,,,1470563,O-SEWA-5243,Issaquah School District
1735247757,2972643334,SEWA,2294645,FOR_SALE,SINGLE_FAMILY,19220 SE 44th Way,19220 SE 44th Way,,Issaquah,WA,98027,5,3,,3570,1979,15,1999995,2024-09-25,829950,2006-08-11,1562000,2228000,FALSE,8255,560,King,53033,2,33,2,151579,Chad Hardisty,A-SEWA-32280,869039365,2993995,91988,O-SEWA-5080,Issaquah School District
9347627271,2972787438,SEWA,2295128,FOR_SALE,MOBILE,24032 SE 162nd St,24032 SE 162nd St,,Issaquah,WA,98027,1,,,800,1968,14,700000,2024-09-26,,,694000,688606,FALSE,226076,875,King,53033,1,108,1,360498,Jeanie Van Amen,A-SEWA-52058,,2964593,11090,O-SEWA-6040,Issaquah School District
1230739959,2972822340,SEWA,2294156,FOR_SALE,CONDOS,1840 25th Ave NE Apt 211,1840 25th Ave,Apt 211,Issaquah,WA,98029,1,1,,746,2007,14,538000,2024-09-26,400000,2019-07-03,423000,535376,FALSE,,721,King,53033,1,482,1,4433600,Geoff Walker,A-SEWA-130452,,,2121532,O-SEWA-3425,Issaquah School District
9347627271,2972824044,SEWA,2295605,FOR_SALE,LAND,24032 SE 162nd St,24032 SE 162nd St,,Issaquah,WA,98027,,,,,,14,700000,2024-09-26,,,694000,688606,FALSE,226076,,King,53033,,108,,360498,Jeanie Van Amen,A-SEWA-52058,,2964593,11090,O-SEWA-6040,Issaquah School District
2757796421,2972598855,SEWA,2294505,FOR_SALE,SINGLE_FAMILY,5335 231st Ave SE,5335 231st Ave,,Issaquah,WA,98029,4,1,,3700,2011,16,1999998,2024-09-24,195000,2010-09-24,2043000,2254000,FALSE,30000,541,King,53033,1,23,2,3925761,Brenda Morris,A-SEWA-123461,869066699,3419179,3411019,O-SEWA-5813,Issaquah School District
1820099158,2972406676,SEWA,2293256,PENDING,CONDOS,4152 Providence Point Dr SE Apt 107,4152 Providence Point Dr,Apt 107,Issaquah,WA,98029,1,,1,1012,1985,19,379950,2024-09-21,265000,2020-08-21,347000,395000,FALSE,,375,King,53033,1,930,1,283197,Emo Rowe,A-SEWA-42925,,3658377,1222270,O-SEWA-6393,Issaquah School District
2119943898,2972403194,SEWA,2293261,PENDING,SINGLE_FAMILY,19469 SE 57th Pl,19469 SE 57th Pl,,Issaquah,WA,98027,4,2,1,3238,1994,20,2250000,2024-09-20,1100816,2016-01-19,2165000,2214282,FALSE,15747,695,King,53033,2,33,3,3087819,Patrice Parsons,A-SEWA-61381,,4787634,2739346,O-SEWA-5652,Issaquah School District
2979193415,2972403198,SEWA,2293486,PENDING,TOWNHOMES,23120 SE Black Nugget Rd Unit Q1,23120 SE Black Nugget Rd,Unit Q1,Issaquah,WA,98029,3,3,1,1726,2003,20,948000,2024-09-20,402000,2014-06-12,785000,954065,FALSE,,549,King,53033,2,597,2,3166508,Yanling Chen,A-SEWA-111242,,3313089,3313090,O-SEWA-4484,Issaquah School District
1330125844,2973230690,SEWA,2297825,FOR_SALE,SINGLE_FAMILY,4630 194th Ave SE,4630 194th Ave,,Issaquah,WA,98027,4,3,1,4095,1990,7,6100000,2024-10-03,925000,1993-06-30,5284000,4555194,FALSE,9799,1490,King,53033,2,30,3,1204635,Karl Lindor,A-SEWA-44448,,3658377,2115252,O-SEWA-5245,Issaquah School District
1393198192,2972324659,SEWA,2290550,PENDING,SINGLE_FAMILY,20 Mount Olympus Dr SW,20 Mount Olympus Dr,,Issaquah,WA,98027,4,1,,1640,1978,21,1095000,2024-09-19,36000,1978-06-09,1081000,1102216,FALSE,17511,668,King,53033,1,0,8,4532504,Aaron Spring,A-SEWA-77100,,,,O-SEWA-10057,Issaquah School District
2347810554,2972332700,SEWA,2281493,FOR_SALE,CONDOS,22035 SE 40th Ct Unit 2151,22035 SE 40th Ct,Unit 2151,Issaquah,WA,98029,2,1,,1205,1986,21,495000,2024-09-19,,,413000,494600,FALSE,,411,King,53033,1,986,,2329422,KIMBERLY STITES,A-SEWA-12658,,,1420090,O-SEWA-5026,Issaquah School District
2726696875,2972341911,SEWA,2292680,FOR_SALE,CONDOS,260 Newport Way NW Unit C17,260 Newport Way,Unit C17,Issaquah,WA,98027,2,2,,977,1986,20,450000,2024-09-20,112000,1998-12-31,339000,505000,FALSE,,461,King,53033,1,567,,4852241,Alla Ponomarenko,A-SEWA-125046,,3809232,3809231,O-SEWA-5483,Issaquah School District
2104770698,2972324655,SEWA,2292455,PENDING,CONDOS,1928 17th Ave NE,1928 17th Ave,,Issaquah,WA,98029,2,1,1,1054,2003,21,690000,2024-09-19,,,,524300,FALSE,,655,King,53033,1,506,2,1622130,Laura Polt,A-SEWA-9708,869011191,3658377,1222270,O-SEWA-6393,Issaquah School District
2040564292,2972333701,SEWA,2292883,PENDING,SINGLE_FAMILY,4230 189th Ave SE,4230 189th Ave,,Issaquah,WA,98027,4,1,1,1840,1973,21,1245900,2024-09-19,84000,1979-07-17,1245000,1346000,FALSE,7200,677,King,53033,1,0,2,4431466,Todd Rauch,A-SEWA-131360,,3658377,2115252,O-SEWA-5245,Issaquah School District
2842501938,2972397829,SEWA,2293511,FOR_SALE,CONDOS,1000 Cabin Creek Ln SW Apt C205,1000 Cabin Creek Ln,Apt C205,Issaquah,WA,98027,2,1,,1109,2000,20,589000,2024-09-20,243950,2001-07-24,496000,587790,FALSE,28497,531,King,53033,1,640,1,1123652,David Paremski,A-SEWA-4143,,3658377,1642357,O-SEWA-5086,Issaquah School District
9729084857,2972285723,SEWA,2289050,PENDING,SINGLE_FAMILY,4201 216th Pl SE,4201 216th Pl,,Issaquah,WA,98029,6,2,,3364,2024,21,2150000,2024-09-19,,,671000,1966000,TRUE,4836,639,King,53033,2,125,2,3409864,Ryan Tuttle,A-SEWA-96705,,2964593,132355,O-SEWA-5295,Issaquah School District
1218733110,2972307517,SEWA,2286405,PENDING,TOWNHOMES,2538 NE Mulberry Walk,2538 NE Mulberry Walk,,Issaquah,WA,98029,4,2,1,1892,2014,21,970000,2024-09-19,740000,2020-12-24,941000,977306,FALSE,1870,513,King,53033,2,377,2,3145245,Janice Cai,A-SEWA-100821,,,1585858,O-SEWA-6391,Issaquah School District
2055553240,2972293518,SEWA,2291067,FOR_SALE,TOWNHOMES,18501 SE Newport Way Unit F127,18501 SE Newport Way,Unit F127,Issaquah,WA,98027,2,2,1,1272,1997,21,679000,2024-09-19,220000,2013-07-26,504000,676407,FALSE,346738,534,King,53033,2,823,2,100133590,Yanjing Liu,A-SEWA-110380,,3001531,288802,O-SEWA-7008,Issaquah School District
2857164940,2972274365,SEWA,2292461,FOR_SALE,CONDOS,204 Mountain Blvd SW Unit C302,204 Mountain Blvd,Unit C302,Issaquah,WA,98027,3,1,,1262,1983,22,574900,2024-09-18,425325,2020-02-18,450000,582000,FALSE,,456,King,53033,3,658,,3684633,Lara Dunn,A-SEWA-88201,,,,O-SEWA-2105,Issaquah School District
1711989987,2972261625,SEWA,2290147,PENDING,SINGLE_FAMILY,2642 NW Pine Cone Pl,2642 NW Pine Cone Pl,,Issaquah,WA,98027,4,3,1,3376,2012,22,1828000,2024-09-18,644950,2013-03-01,1659000,2132000,FALSE,4512,541,King,53033,2,0,2,3813367,Qian Zhang,A-SEWA-112303,,3809232,3809231,O-SEWA-5483,Issaquah School District
2105399082,2973074159,SEWA,2296532,FOR_SALE,CONDOS,4152 Providence Point Dr SE Apt 207,4152 Providence Point Dr,Apt 207,Issaquah,WA,98029,1,1,1,1012,1985,9,400000,2024-10-01,125000,1993-04-29,360000,427000,FALSE,296443,395,King,53033,1,930,,3618980,Simmi Kher,A-SEWA-108752,,3081065,1794189,O-SEWA-2789,Issaquah School District
9587381102,2973155963,SEWA,2297082,FOR_SALE,SINGLE_FAMILY,4297 216th Pl SE,4297 216th Pl,,Issaquah,WA,98029,5,2,1,2826,2024,8,1875000,2024-10-02,,,671000,1850900,TRUE,2790,663,King,53033,2,125,2,3409864,Ryan Tuttle,A-SEWA-96705,,2964593,132355,O-SEWA-5295,Issaquah School District
2547671532,2972088637,SEWA,2289303,FOR_SALE,SINGLE_FAMILY,985 3rd Ct NE,985 3rd Ct,,Issaquah,WA,98029,4,3,1,3100,2013,27,2100000,2024-09-13,699950,2013-02-21,1651000,2039977,FALSE,3513,677,King,53033,2,132,2,2964843,Jenn Mueller,A-SEWA-72085,869051942,2107942,3241286,O-SEWA-4704,Issaquah School District
9062052651,2972072720,SEWA,2289939,PENDING,SINGLE_FAMILY,220 NW Birch Pl,220 NW Birch Pl,,Issaquah,WA,98027,3,1,,1928,1959,27,1100000,2024-09-13,210000,1998-02-24,1015000,1116885,FALSE,15050,571,King,53033,2,0,2,797453,Craig Nosler,A-SEWA-44134,869019290,969341,797210,O-SEWA-5017,Issaquah School District
1310542422,2973154281,SEWA,2296649,FOR_SALE,TOWNHOMES,685 NW Juniper St Apt B1,685 NW Juniper St,Apt B1,Issaquah,WA,98027,3,1,1,1505,1998,8,975000,2024-10-02,244500,1999-03-25,770000,911992,FALSE,,648,King,53033,2,469,2,4321657,Lynn Crane,A-SEWA-102878,,,1470563,O-SEWA-5243,Issaquah School District
1262064568,2972269826,SEWA,2291776,PENDING,SINGLE_FAMILY,615 Timber Creek Dr NW,615 Timber Creek Dr,,Issaquah,WA,98027,4,2,,4010,2006,22,2225000,2024-09-18,1160000,2015-10-14,2019000,2342000,FALSE,8321,555,King,53033,2,125,3,1476975,Chase Costello,A-SEWA-90661,,,1585858,O-SEWA-6391,Issaquah School District
9376699426,2972273905,SEWA,2286799,PENDING,CONDOS,208 Mountain Blvd SW Unit E303,208 Mountain Blvd,Unit E303,Issaquah,WA,98027,3,1,1,1262,1983,22,535000,2024-09-18,205000,2009-12-18,465000,559000,FALSE,,424,King,53033,1,698,,,Scott Petrich,A-SEWA-106735,,,,O-SEWA-3136,Issaquah School District
1215167748,2973162288,SEWA,2296586,PENDING,SINGLE_FAMILY,1661 NE Falls Dr,1661 NE Falls Dr,,Issaquah,WA,98029,3,2,1,2350,2013,8,1575000,2024-10-02,1007500,2018-06-28,1486000,1598003,FALSE,3798,670,King,53033,2,78,2,1146626,Rick Franz,A-SEWA-59058,869008463,3658377,2115252,O-SEWA-5245,Issaquah School District
9183345043,2972075926,SEWA,2289688,FOR_SALE,SINGLE_FAMILY,11819 198th Ave SE,11819 198th Ave,,Issaquah,WA,98027,4,1,1,2430,1995,27,1399000,2024-09-13,64000,1993-09-08,873000,1470299,FALSE,43399,576,King,53033,1,0,2,1713263,Christina Roberts,A-SEWA-52979,,1751898,1792959,O-SEWA-2967,Issaquah School District
